Date,Employee,Attendance,Status,Late_Minutes,Fine
2023-01-10,Person_82,09:12-16:52,DANGER,12,50
2023-01-10,Person_83,09:10-16:54,DANGER,10,50
2023-01-10,Person_84,09:17-16:55,DANGER,17,100
2023-01-10,Person_86,09:16-16:53,DANGER,16,100
2023-01-10,Person_87,09:11-16:40,DANGER,11,50
2023-01-10,Person_88,09:10-16:47,DANGER,10,50
2023-01-10,Person_90,09:11-17:08,DANGER,11,50
2023-01-10,Person_91,09:02-17:04,DANGER,2,50
2023-01-10,Person_92,09:06-17:29,DANGER,6,50
2023-01-10,Person_95,09:04-17:02,DANGER,4,50
2023-01-10,Person_96,09:09-16:59,DANGER,9,50
2023-01-10,Person_97,09:17-17:17,DANGER,17,100
2023-01-11,Person_4,09:09-17:06,DANGER,9,50
2023-01-11,Person_7,09:06-16:55,DANGER,6,50
2023-01-11,Person_11,09:17-17:10,DANGER,17,100
2023-01-11,Person_12,09:18-17:22,DANGER,18,100
2023-01-11,Person_13,09:17-16:46,DANGER,17,100
2023-01-11,Person_17,09:06-17:06,DANGER,6,50
2023-01-11,Person_22,09:20-16:27,DANGER,20,100
2023-01-11,Person_24,09:04-17:11,DANGER,4,50
2023-01-11,Person_25,09:27-16:12,DANGER,27,100
2023-01-11,Person_26,09:09-16:48,DANGER,9,50
2023-01-11,Person_28,09:05-16:56,DANGER,5,50
2023-01-11,Person_30,09:21-17:14,DANGER,21,100
2023-01-11,Person_34,09:10-17:03,DANGER,10,50
2023-01-11,Person_35,09:11-16:53,DANGER,11,50
2023-01-11,Person_38,09:18-16:59,DANGER,18,100
2023-01-11,Person_39,09:06-16:57,DANGER,6,50
2023-01-11,Person_41,09:06-16:54,DANGER,6,50
2023-01-11,Person_43,09:03-17:20,DANGER,3,50
2023-01-11,Person_44,09:18-16:42,DANGER,18,100
2023-01-11,Person_48,09:17-16:51,DANGER,17,100
2023-01-11,Person_49,09:01-17:15,DANGER,1,50
2023-01-11,Person_52,09:04-16:59,DANGER,4,50
2023-01-11,Person_53,09:07-17:06,DANGER,7,50
2023-01-11,Person_57,09:14-16:37,DANGER,14,50
2023-01-11,Person_59,09:06-17:08,DANGER,6,50
2023-01-11,Person_60,09:15-17:09,DANGER,15,50
2023-01-11,Person_61,09:14-17:05,DANGER,14,50
2023-01-11,Person_65,09:03-17:02,DANGER,3,50
2023-01-11,Person_66,09:23-17:01,DANGER,23,100
2023-01-11,Person_69,09:22-16:47,DANGER,22,100
2023-01-11,Person_70,09:12-16:45,DANGER,12,50
2023-01-11,Person_72,09:12-17:05,DANGER,12,50
2023-01-11,Person_74,09:05-17:20,DANGER,5,50
2023-01-11,Person_75,09:23-16:54,DANGER,23,100
2023-01-11,Person_77,09:20-17:11,DANGER,20,100
2023-01-11,Person_78,09:01-17:00,DANGER,1,50
2023-01-11,Person_79,09:13-17:01,DANGER,13,50
2023-01-11,Person_81,09:03-16:56,DANGER,3,50
2023-01-11,Person_83,09:04-16:56,DANGER,4,50
2023-01-11,Person_84,09:11-16:54,DANGER,11,50
2023-01-11,Person_87,09:07-16:54,DANGER,7,50
2023-01-11,Person_88,09:15-16:48,DANGER,15,50
2023-01-11,Person_91,09:03-17:05,DANGER,3,50
2023-01-11,Person_92,09:09-17:11,DANGER,9,50
2023-01-11,Person_96,09:10-17:03,DANGER,10,50
2023-01-11,Person_97,09:20-16:57,DANGER,20,100
2023-01-11,Person_99,09:02-17:32,DANGER,2,50
2023-01-12,Person_2,09:02-16:59,DANGER,2,50
2023-01-12,Person_4,09:20-17:04,DANGER,20,100
2023-01-12,Person_7,09:04-16:55,DANGER,4,50
2023-01-12,Person_8,09:13-16:55,DANGER,13,50
2023-01-12,Person_11,09:06-17:10,DANGER,6,50
2023-01-12,Person_13,09:10-16:44,DANGER,10,50
2023-01-12,Person_17,09:37-17:03,DANGER,37,200
2023-01-12,Person_19,09:01-16:43,DANGER,1,50
2023-01-12,Person_21,09:21-16:51,DANGER,21,100
2023-01-12,Person_22,09:13-17:03,DANGER,13,50
2023-01-12,Person_26,09:15-16:48,DANGER,15,50
2023-01-12,Person_33,09:08-17:01,DANGER,8,50
2023-01-12,Person_35,09:06-17:31,DANGER,6,50
2023-01-12,Person_37,09:12-17:15,DANGER,12,50
2023-01-12,Person_38,09:10-16:31,DANGER,10,50
2023-01-12,Person_39,09:14-16:55,DANGER,14,50
2023-01-12,Person_43,09:28-17:10,DANGER,28,100
2023-01-12,Person_44,09:15-16:47,DANGER,15,50
2023-01-12,Person_48,09:17-17:11,DANGER,17,100
2023-01-12,Person_51,09:06-16:40,DANGER,6,50
2023-01-12,Person_52,09:11-16:58,DANGER,11,50
2023-01-12,Person_53,09:12-17:00,DANGER,12,50
2023-01-12,Person_57,09:10-16:51,DANGER,10,50
2023-01-12,Person_60,09:15-17:09,DANGER,15,50
2023-01-12,Person_61,09:12-17:33,DANGER,12,50
2023-01-12,Person_64,09:25-16:44,DANGER,25,100
2023-01-12,Person_65,09:10-16:59,DANGER,10,50
2023-01-12,Person_66,09:07-17:16,DANGER,7,50
2023-01-12,Person_67,09:01-17:00,DANGER,1,50
2023-01-12,Person_69,09:03-16:49,DANGER,3,50
2023-01-12,Person_70,09:10-16:53,DANGER,10,50
2023-01-12,Person_74,09:08-17:06,DANGER,8,50
2023-01-12,Person_75,09:06-16:46,DANGER,6,50
2023-01-12,Person_77,09:10-16:42,DANGER,10,50
2023-01-12,Person_78,09:03-16:57,DANGER,3,50
2023-01-12,Person_79,09:13-17:12,DANGER,13,50
2023-01-12,Person_83,09:03-16:43,DANGER,3,50
2023-01-12,Person_84,09:13-16:46,DANGER,13,50
2023-01-12,Person_85,09:03-17:10,DANGER,3,50
2023-01-12,Person_87,09:09-17:07,DANGER,9,50
2023-01-12,Person_88,09:15-16:55,DANGER,15,50
2023-01-12,Person_90,09:04-17:04,DANGER,4,50
2023-01-12,Person_92,09:13-17:01,DANGER,13,50
2023-01-12,Person_95,09:25-16:58,DANGER,25,100
2023-01-12,Person_96,09:05-16:45,DANGER,5,50
2023-01-12,Person_97,09:12-17:20,DANGER,12,50
2023-01-13,Person_3,09:03-17:16,DANGER,3,50
2023-01-13,Person_4,09:13-17:02,DANGER,13,50
2023-01-13,Person_7,09:01-16:46,DANGER,1,50
2023-01-13,Person_8,09:29-17:17,DANGER,29,100
2023-01-13,Person_12,09:28-17:09,DANGER,28,100
2023-01-13,Person_13,09:18-16:44,DANGER,18,100
2023-01-13,Person_15,09:05-16:49,DANGER,5,50
2023-01-13,Person_16,09:12-16:39,DANGER,12,50
2023-01-13,Person_20,09:16-16:52,DANGER,16,100
2023-01-13,Person_21,09:08-16:52,DANGER,8,50
2023-01-13,Person_22,09:15-17:13,DANGER,15,50
2023-01-13,Person_24,09:07-17:19,DANGER,7,50
2023-01-13,Person_25,09:25-16:54,DANGER,25,100
2023-01-13,Person_26,09:07-16:54,DANGER,7,50
2023-01-13,Person_30,09:18-17:11,DANGER,18,100
2023-01-13,Person_34,09:26-16:51,DANGER,26,100
2023-01-13,Person_35,09:18-17:05,DANGER,18,100
2023-01-13,Person_39,09:12-16:56,DANGER,12,50
2023-01-13,Person_43,09:26-17:17,DANGER,26,100
2023-01-13,Person_44,09:18-16:56,DANGER,18,100
2023-01-13,Person_48,09:16-17:34,DANGER,16,100
2023-01-13,Person_53,09:04-17:15,DANGER,4,50
2023-01-13,Person_56,09:19-16:43,DANGER,19,100
2023-01-13,Person_57,09:09-16:51,DANGER,9,50
2023-01-13,Person_60,09:16-17:01,DANGER,16,100
2023-01-13,Person_61,09:16-17:17,DANGER,16,100
2023-01-13,Person_64,09:06-16:59,DANGER,6,50
2023-01-13,Person_65,09:08-17:01,DANGER,8,50
2023-01-13,Person_66,09:07-16:58,DANGER,7,50
2023-01-13,Person_68,09:12-17:09,DANGER,12,50
2023-01-13,Person_70,09:05-16:46,DANGER,5,50
2023-01-13,Person_72,09:04-17:00,DANGER,4,50
2023-01-13,Person_73,09:11-17:03,DANGER,11,50
2023-01-13,Person_74,09:07-17:02,DANGER,7,50
2023-01-13,Person_75,09:13-16:44,DANGER,13,50
2023-01-13,Person_80,09:06-17:23,DANGER,6,50
2023-01-13,Person_83,09:11-16:41,DANGER,11,50
2023-01-13,Person_84,09:04-17:26,DANGER,4,50
2023-01-13,Person_87,09:06-17:00,DANGER,6,50
2023-01-13,Person_88,09:11-16:53,DANGER,11,50
2023-01-13,Person_90,09:02-16:56,DANGER,2,50
2023-01-13,Person_91,09:04-17:03,DANGER,4,50
2023-01-13,Person_92,09:02-17:03,DANGER,2,50
2023-01-13,Person_96,09:09-16:53,DANGER,9,50
2023-01-13,Person_97,09:14-17:05,DANGER,14,50
2023-01-13,Person_99,09:20-17:10,DANGER,20,100
2023-01-14,Person_2,09:03-17:03,DANGER,3,50
2023-01-14,Person_3,09:09-16:36,DANGER,9,50
2023-01-14,Person_4,09:14-16:59,DANGER,14,50
2023-01-14,Person_8,09:01-16:57,DANGER,1,50
2023-01-14,Person_11,09:16-17:10,DANGER,16,100
2023-01-14,Person_12,09:14-17:14,DANGER,14,50
2023-01-14,Person_13,09:16-16:46,DANGER,16,100
2023-01-14,Person_16,09:10-16:57,DANGER,10,50
2023-01-14,Person_19,09:07-16:29,DANGER,7,50
2023-01-14,Person_20,09:05-17:00,DANGER,5,50
2023-01-14,Person_21,09:22-17:04,DANGER,22,100
2023-01-14,Person_22,09:11-16:51,DANGER,11,50
2023-01-14,Person_25,09:11-16:47,DANGER,11,50
2023-01-14,Person_26,09:17-16:50,DANGER,17,100
2023-01-14,Person_29,09:06-16:52,DANGER,6,50
2023-01-14,Person_30,09:15-17:08,DANGER,15,50
2023-01-14,Person_34,09:33-17:14,DANGER,33,200
2023-01-14,Person_35,09:15-16:49,DANGER,15,50
2023-01-14,Person_38,09:06-17:09,DANGER,6,50
2023-01-14,Person_39,09:10-16:50,DANGER,10,50
2023-01-14,Person_43,09:38-17:28,DANGER,38,200
2023-01-14,Person_44,09:11-16:28,DANGER,11,50
2023-01-14,Person_46,09:12-16:57,DANGER,12,50
2023-01-14,Person_48,09:09-16:38,DANGER,9,50
2023-01-14,Person_51,09:14-16:39,DANGER,14,50
2023-01-14,Person_52,09:05-16:57,DANGER,5,50
2023-01-14,Person_53,09:02-17:07,DANGER,2,50
2023-01-14,Person_55,09:07-16:57,DANGER,7,50
2023-01-14,Person_57,09:12-16:52,DANGER,12,50
2023-01-14,Person_59,09:06-17:05,DANGER,6,50
2023-01-14,Person_60,09:15-17:06,DANGER,15,50
2023-01-14,Person_61,09:13-17:20,DANGER,13,50
2023-01-14,Person_63,09:06-16:57,DANGER,6,50
2023-01-14,Person_65,09:06-16:53,DANGER,6,50
2023-01-14,Person_66,09:17-17:10,DANGER,17,100
2023-01-14,Person_69,09:02-16:41,DANGER,2,50
2023-01-14,Person_70,09:11-16:48,DANGER,11,50
2023-01-14,Person_75,09:37-16:48,DANGER,37,200
2023-01-14,Person_78,09:09-17:06,DANGER,9,50
2023-01-14,Person_79,09:13-17:16,DANGER,13,50
2023-01-14,Person_82,09:04-16:49,DANGER,4,50
2023-01-14,Person_84,09:19-17:23,DANGER,19,100
2023-01-14,Person_87,09:07-16:25,DANGER,7,50
2023-01-14,Person_88,09:04-16:48,DANGER,4,50
2023-01-14,Person_90,09:02-17:03,DANGER,2,50
2023-01-14,Person_91,09:03-17:06,DANGER,3,50
2023-01-14,Person_92,09:15-17:07,DANGER,15,50
2023-01-14,Person_95,09:13-16:55,DANGER,13,50
2023-01-14,Person_96,09:05-17:14,DANGER,5,50
2023-01-14,Person_97,09:14-17:16,DANGER,14,50
2023-01-15,Person_4,09:23-17:05,DANGER,23,100
2023-01-15,Person_7,09:08-16:55,DANGER,8,50
2023-01-15,Person_11,09:12-17:01,DANGER,12,50
2023-01-15,Person_12,09:11-17:21,DANGER,11,50
2023-01-15,Person_13,09:13-16:47,DANGER,13,50
2023-01-15,Person_15,09:10-16:48,DANGER,10,50
2023-01-15,Person_17,09:33-17:10,DANGER,33,200
2023-01-15,Person_21,09:30-17:05,DANGER,30,100
2023-01-15,Person_22,09:12-16:55,DANGER,12,50
2023-01-15,Person_25,09:20-17:04,DANGER,20,100
2023-01-15,Person_26,09:07-16:47,DANGER,7,50
2023-01-15,Person_34,09:30-17:07,DANGER,30,100
2023-01-15,Person_35,09:18-17:01,DANGER,18,100
2023-01-15,Person_37,09:18-17:11,DANGER,18,100
2023-01-15,Person_38,09:16-16:56,DANGER,16,100
2023-01-15,Person_39,09:15-16:56,DANGER,15,50
2023-01-15,Person_42,09:13-16:57,DANGER,13,50
2023-01-15,Person_44,09:14-16:55,DANGER,14,50
2023-01-15,Person_47,09:09-17:01,DANGER,9,50
2023-01-15,Person_48,09:10-16:53,DANGER,10,50
2023-01-15,Person_52,09:05-17:00,DANGER,5,50
2023-01-15,Person_53,09:15-16:50,DANGER,15,50
2023-01-15,Person_54,09:02-17:10,DANGER,2,50
2023-01-15,Person_55,09:01-17:03,DANGER,1,50
2023-01-15,Person_56,09:03-16:36,DANGER,3,50
2023-01-15,Person_57,09:10-16:40,DANGER,10,50
2023-01-15,Person_59,09:23-17:00,DANGER,23,100
2023-01-15,Person_60,09:17-17:05,DANGER,17,100
2023-01-15,Person_61,09:08-17:34,DANGER,8,50
2023-01-15,Person_65,09:10-16:58,DANGER,10,50
2023-01-15,Person_66,09:15-16:56,DANGER,15,50
2023-01-15,Person_67,09:06-17:15,DANGER,6,50
2023-01-15,Person_69,09:19-16:49,DANGER,19,100
2023-01-15,Person_70,09:16-16:50,DANGER,16,100
2023-01-15,Person_74,09:07-17:13,DANGER,7,50
2023-01-15,Person_75,09:08-16:46,DANGER,8,50
2023-01-15,Person_78,09:05-17:04,DANGER,5,50
2023-01-15,Person_79,09:03-17:18,DANGER,3,50
2023-01-15,Person_84,09:16-16:36,DANGER,16,100
2023-01-15,Person_86,09:02-17:09,DANGER,2,50
2023-01-15,Person_87,09:04-16:36,DANGER,4,50
2023-01-15,Person_88,09:14-16:50,DANGER,14,50
2023-01-15,Person_92,09:05-17:20,DANGER,5,50
2023-01-15,Person_94,09:14-16:51,DANGER,14,50
2023-01-15,Person_96,09:04-16:59,DANGER,4,50
2023-01-15,Person_97,09:11-16:59,DANGER,11,50
2023-01-16,Person_2,09:09-17:03,DANGER,9,50
2023-01-16,Person_3,09:02-16:55,DANGER,2,50
2023-01-16,Person_8,09:17-16:53,DANGER,17,100
2023-01-16,Person_11,09:11-17:07,DANGER,11,50
2023-01-16,Person_13,09:18-16:47,DANGER,18,100
2023-01-16,Person_15,09:08-17:03,DANGER,8,50
2023-01-16,Person_16,09:26-16:50,DANGER,26,100
2023-01-16,Person_17,09:16-17:07,DANGER,16,100
2023-01-16,Person_18,09:02-17:02,DANGER,2,50
2023-01-16,Person_21,09:04-16:59,DANGER,4,50
2023-01-16,Person_22,09:14-16:58,DANGER,14,50
2023-01-16,Person_26,09:15-16:49,DANGER,15,50
2023-01-16,Person_29,09:02-16:44,DANGER,2,50
2023-01-16,Person_30,09:06-16:58,DANGER,6,50
2023-01-16,Person_32,09:01-16:54,DANGER,1,50
2023-01-16,Person_34,09:04-17:04,DANGER,4,50
2023-01-16,Person_35,09:14-16:46,DANGER,14,50
2023-01-16,Person_39,09:10-16:49,DANGER,10,50
2023-01-16,Person_42,09:10-17:04,DANGER,10,50
2023-01-16,Person_44,09:14-16:55,DANGER,14,50
2023-01-16,Person_45,09:08-16:55,DANGER,8,50
2023-01-16,Person_46,09:20-16:58,DANGER,20,100
2023-01-16,Person_48,09:06-16:54,DANGER,6,50
2023-01-16,Person_51,09:23-16:46,DANGER,23,100
2023-01-16,Person_52,09:05-17:01,DANGER,5,50
2023-01-16,Person_53,09:14-16:48,DANGER,14,50
2023-01-16,Person_57,09:12-16:32,DANGER,12,50
2023-01-16,Person_60,09:15-17:04,DANGER,15,50
2023-01-16,Person_61,09:03-17:23,DANGER,3,50
2023-01-16,Person_63,09:13-16:37,DANGER,13,50
2023-01-16,Person_65,09:05-17:00,DANGER,5,50
2023-01-16,Person_66,09:03-17:13,DANGER,3,50
2023-01-16,Person_69,09:07-16:48,DANGER,7,50
2023-01-16,Person_70,09:25-16:59,DANGER,25,100
2023-01-16,Person_72,09:03-17:13,DANGER,3,50
2023-01-16,Person_74,09:06-17:13,DANGER,6,50
2023-01-16,Person_75,09:11-16:46,DANGER,11,50
2023-01-16,Person_77,09:11-16:56,DANGER,11,50
2023-01-16,Person_78,09:04-17:02,DANGER,4,50
2023-01-16,Person_79,09:22-17:07,DANGER,22,100
2023-01-16,Person_81,09:22-16:45,DANGER,22,100
2023-01-16,Person_83,09:08-16:50,DANGER,8,50
2023-01-16,Person_84,09:22-17:01,DANGER,22,100
2023-01-16,Person_86,09:02-17:10,DANGER,2,50
2023-01-16,Person_88,09:05-16:42,DANGER,5,50
2023-01-16,Person_92,09:09-17:01,DANGER,9,50
2023-01-16,Person_95,09:08-16:53,DANGER,8,50
2023-01-16,Person_96,09:11-17:22,DANGER,11,50
2023-01-16,Person_97,09:19-17:31,DANGER,19,100
2023-01-17,Person_2,09:12-16:59,DANGER,12,50
2023-01-17,Person_3,09:05-16:51,DANGER,5,50
2023-01-17,Person_7,09:01-16:46,DANGER,1,50
2023-01-17,Person_8,09:05-16:45,DANGER,5,50
2023-01-17,Person_11,09:10-17:21,DANGER,10,50
2023-01-17,Person_12,09:10-17:16,DANGER,10,50
2023-01-17,Person_13,09:12-16:45,DANGER,12,50
2023-01-17,Person_17,09:18-17:12,DANGER,18,100
2023-01-17,Person_19,09:01-16:55,DANGER,1,50
2023-01-17,Person_20,09:04-16:48,DANGER,4,50
2023-01-17,Person_21,09:35-16:50,DANGER,35,200
2023-01-17,Person_22,09:14-17:00,DANGER,14,50
2023-01-17,Person_26,09:14-16:54,DANGER,14,50
2023-01-17,Person_28,09:02-16:50,DANGER,2,50
2023-01-17,Person_29,09:08-17:01,DANGER,8,50
2023-01-17,Person_30,09:25-17:21,DANGER,25,100
2023-01-17,Person_35,09:20-16:59,DANGER,20,100
2023-01-17,Person_37,09:07-16:54,DANGER,7,50
2023-01-17,Person_38,09:09-17:02,DANGER,9,50
2023-01-17,Person_39,09:07-16:53,DANGER,7,50
2023-01-17,Person_42,09:06-16:50,DANGER,6,50
2023-01-17,Person_43,09:15-17:18,DANGER,15,50
2023-01-17,Person_44,09:20-16:48,DANGER,20,100
2023-01-17,Person_46,09:25-16:53,DANGER,25,100
2023-01-17,Person_47,09:20-17:16,DANGER,20,100
2023-01-17,Person_48,09:10-17:17,DANGER,10,50
2023-01-17,Person_52,09:11-16:58,DANGER,11,50
2023-01-17,Person_53,09:17-16:58,DANGER,17,100
2023-01-17,Person_56,09:08-16:52,DANGER,8,50
2023-01-17,Person_57,09:12-16:41,DANGER,12,50
2023-01-17,Person_60,09:31-17:01,DANGER,31,200
2023-01-17,Person_61,09:08-17:09,DANGER,8,50
2023-01-17,Person_64,09:11-16:55,DANGER,11,50
2023-01-17,Person_65,09:03-17:03,DANGER,3,50
2023-01-17,Person_66,09:09-17:04,DANGER,9,50
2023-01-17,Person_67,09:18-17:23,DANGER,18,100
2023-01-17,Person_70,09:06-17:04,DANGER,6,50
2023-01-17,Person_72,09:01-17:10,DANGER,1,50
2023-01-17,Person_75,09:21-16:38,DANGER,21,100
2023-01-17,Person_76,09:06-16:50,DANGER,6,50
2023-01-17,Person_79,09:05-17:18,DANGER,5,50
2023-01-17,Person_81,09:03-16:27,DANGER,3,50
2023-01-17,Person_83,09:01-16:51,DANGER,1,50
2023-01-17,Person_84,09:10-17:09,DANGER,10,50
2023-01-17,Person_87,09:06-16:50,DANGER,6,50
2023-01-17,Person_88,09:01-16:52,DANGER,1,50
2023-01-17,Person_92,09:06-17:15,DANGER,6,50
2023-01-17,Person_95,09:09-16:59,DANGER,9,50
2023-01-17,Person_96,09:09-17:04,DANGER,9,50
2023-01-17,Person_97,09:14-17:02,DANGER,14,50
2023-01-17,Person_99,09:14-17:13,DANGER,14,50
2023-01-18,Person_2,09:21-16:43,DANGER,21,100
2023-01-18,Person_4,09:06-17:07,DANGER,6,50
2023-01-18,Person_7,09:02-16:39,DANGER,2,50
2023-01-18,Person_8,09:22-16:32,DANGER,22,100
2023-01-18,Person_11,09:03-17:15,DANGER,3,50
2023-01-18,Person_13,09:11-16:48,DANGER,11,50
2023-01-18,Person_16,09:19-16:55,DANGER,19,100
2023-01-18,Person_17,09:28-17:27,DANGER,28,100
2023-01-18,Person_21,09:23-17:02,DANGER,23,100
2023-01-18,Person_22,09:15-17:02,DANGER,15,50
2023-01-18,Person_24,09:08-17:08,DANGER,8,50
2023-01-18,Person_26,09:12-16:53,DANGER,12,50
2023-01-18,Person_28,09:04-17:09,DANGER,4,50
2023-01-18,Person_29,09:02-16:52,DANGER,2,50
2023-01-18,Person_30,09:12-17:05,DANGER,12,50
2023-01-18,Person_34,09:06-16:44,DANGER,6,50
2023-01-18,Person_35,09:17-17:00,DANGER,17,100
2023-01-18,Person_37,09:10-17:00,DANGER,10,50
2023-01-18,Person_38,09:11-16:36,DANGER,11,50
2023-01-18,Person_39,09:07-16:53,DANGER,7,50
2023-01-18,Person_41,09:04-16:53,DANGER,4,50
2023-01-18,Person_42,09:11-16:39,DANGER,11,50
2023-01-18,Person_43,09:38-17:14,DANGER,38,200
2023-01-18,Person_44,09:16-16:45,DANGER,16,100
2023-01-18,Person_48,09:06-17:06,DANGER,6,50
2023-01-18,Person_52,09:09-16:57,DANGER,9,50
2023-01-18,Person_53,09:16-17:02,DANGER,16,100
2023-01-18,Person_55,09:16-16:57,DANGER,16,100
2023-01-18,Person_56,09:15-16:53,DANGER,15,50
2023-01-18,Person_57,09:18-16:52,DANGER,18,100
2023-01-18,Person_60,09:01-16:57,DANGER,1,50
2023-01-18,Person_61,09:07-17:11,DANGER,7,50
2023-01-18,Person_65,09:08-17:01,DANGER,8,50
2023-01-18,Person_66,09:09-17:00,DANGER,9,50
2023-01-18,Person_70,09:13-16:58,DANGER,13,50
2023-01-18,Person_74,09:13-16:58,DANGER,13,50
2023-01-18,Person_75,09:19-16:47,DANGER,19,100
2023-01-18,Person_76,09:03-16:53,DANGER,3,50
2023-01-18,Person_77,09:08-17:20,DANGER,8,50
2023-01-18,Person_78,09:04-17:09,DANGER,4,50
2023-01-18,Person_79,09:12-16:53,DANGER,12,50
2023-01-18,Person_83,09:13-17:06,DANGER,13,50
2023-01-18,Person_84,09:10-17:04,DANGER,10,50
2023-01-18,Person_86,09:18-17:16,DANGER,18,100
2023-01-18,Person_87,09:09-17:02,DANGER,9,50
2023-01-18,Person_88,09:11-16:57,DANGER,11,50
2023-01-18,Person_90,09:09-16:39,DANGER,9,50
2023-01-18,Person_92,09:15-17:10,DANGER,15,50
2023-01-18,Person_96,09:06-16:43,DANGER,6,50
2023-01-18,Person_97,09:02-16:59,DANGER,2,50
2023-01-18,Person_99,09:04-17:05,DANGER,4,50
2023-01-19,Person_2,09:01-16:59,DANGER,1,50
2023-01-19,Person_3,09:04-17:00,DANGER,4,50
2023-01-19,Person_4,09:08-17:03,DANGER,8,50
2023-01-19,Person_8,09:26-16:53,DANGER,26,100
2023-01-19,Person_13,09:15-16:47,DANGER,15,50
2023-01-19,Person_17,09:06-16:59,DANGER,6,50
2023-01-19,Person_21,09:13-16:54,DANGER,13,50
2023-01-19,Person_22,09:17-17:03,DANGER,17,100
2023-01-19,Person_23,09:02-17:01,DANGER,2,50
2023-01-19,Person_26,09:10-16:52,DANGER,10,50
2023-01-19,Person_34,09:39-17:10,DANGER,39,200
2023-01-19,Person_35,09:12-16:36,DANGER,12,50
2023-01-19,Person_38,09:06-17:01,DANGER,6,50
2023-01-19,Person_39,09:05-16:54,DANGER,5,50
2023-01-19,Person_44,09:15-16:54,DANGER,15,50
2023-01-19,Person_47,09:02-16:54,DANGER,2,50
2023-01-19,Person_48,09:14-16:40,DANGER,14,50
2023-01-19,Person_51,09:14-17:07,DANGER,14,50
2023-01-19,Person_52,09:10-17:03,DANGER,10,50
2023-01-19,Person_53,09:29-16:55,DANGER,29,100
2023-01-19,Person_56,09:01-16:49,DANGER,1,50
2023-01-19,Person_57,09:12-16:42,DANGER,12,50
2023-01-19,Person_59,09:21-16:57,DANGER,21,100
2023-01-19,Person_61,09:05-17:15,DANGER,5,50
2023-01-19,Person_64,09:01-17:04,DANGER,1,50
2023-01-19,Person_65,09:08-16:56,DANGER,8,50
2023-01-19,Person_66,09:14-17:13,DANGER,14,50
2023-01-19,Person_68,09:06-17:03,DANGER,6,50
2023-01-19,Person_69,09:02-16:57,DANGER,2,50
2023-01-19,Person_70,09:01-16:46,DANGER,1,50
2023-01-19,Person_74,09:07-17:35,DANGER,7,50
2023-01-19,Person_75,09:07-16:54,DANGER,7,50
2023-01-19,Person_78,09:08-17:03,DANGER,8,50
2023-01-19,Person_79,09:11-17:07,DANGER,11,50
2023-01-19,Person_82,09:08-16:48,DANGER,8,50
2023-01-19,Person_83,09:01-16:49,DANGER,1,50
2023-01-19,Person_84,09:11-16:43,DANGER,11,50
2023-01-19,Person_86,09:16-17:03,DANGER,16,100
2023-01-19,Person_87,09:06-16:35,DANGER,6,50
2023-01-19,Person_88,09:03-16:47,DANGER,3,50
2023-01-19,Person_92,09:08-17:09,DANGER,8,50
2023-01-19,Person_94,09:05-16:54,DANGER,5,50
2023-01-19,Person_95,09:25-17:00,DANGER,25,100
2023-01-19,Person_97,09:13-17:01,DANGER,13,50
2023-01-20,Person_3,09:08-16:47,DANGER,8,50
2023-01-20,Person_4,09:07-17:03,DANGER,7,50
2023-01-20,Person_7,09:08-16:43,DANGER,8,50
2023-01-20,Person_8,09:08-16:54,DANGER,8,50
2023-01-20,Person_11,09:22-17:08,DANGER,22,100
2023-01-20,Person_12,09:22-17:15,DANGER,22,100
2023-01-20,Person_13,09:18-16:45,DANGER,18,100
2023-01-20,Person_16,09:19-16:56,DANGER,19,100
2023-01-20,Person_17,09:35-17:16,DANGER,35,200
2023-01-20,Person_21,09:13-17:04,DANGER,13,50
2023-01-20,Person_22,09:13-16:59,DANGER,13,50
2023-01-20,Person_25,09:01-17:06,DANGER,1,50
2023-01-20,Person_26,09:12-16:47,DANGER,12,50
2023-01-20,Person_27,09:01-16:51,DANGER,1,50
2023-01-20,Person_29,09:06-17:08,DANGER,6,50
2023-01-20,Person_30,09:05-17:06,DANGER,5,50
2023-01-20,Person_34,09:25-17:06,DANGER,25,100
2023-01-20,Person_35,09:11-16:48,DANGER,11,50
2023-01-20,Person_39,09:13-16:57,DANGER,13,50
2023-01-20,Person_42,09:14-17:12,DANGER,14,50
2023-01-20,Person_43,09:26-17:13,DANGER,26,100
2023-01-20,Person_44,09:20-17:00,DANGER,20,100
2023-01-20,Person_45,09:05-17:04,DANGER,5,50
2023-01-20,Person_46,09:03-17:03,DANGER,3,50
2023-01-20,Person_47,09:18-17:06,DANGER,18,100
2023-01-20,Person_48,09:10-17:17,DANGER,10,50
2023-01-20,Person_51,09:08-16:54,DANGER,8,50
2023-01-20,Person_52,09:05-16:57,DANGER,5,50
2023-01-20,Person_53,09:11-16:56,DANGER,11,50
2023-01-20,Person_56,09:03-16:41,DANGER,3,50
2023-01-20,Person_57,09:19-16:53,DANGER,19,100
2023-01-20,Person_59,09:01-17:02,DANGER,1,50
2023-01-20,Person_60,09:06-17:12,DANGER,6,50
2023-01-20,Person_61,09:14-17:30,DANGER,14,50
2023-01-20,Person_64,09:13-16:50,DANGER,13,50
2023-01-20,Person_65,09:10-17:00,DANGER,10,50
2023-01-20,Person_66,09:20-16:58,DANGER,20,100
2023-01-20,Person_70,09:13-16:48,DANGER,13,50
2023-01-20,Person_71,09:08-16:58,DANGER,8,50
